section_id,family,depth_m,flange_width_m,web_thickness_m,flange_thickness_m,weight_kg_m,wall_thickness_m,lip_m,source_note
MC12X50,MC,0.3048,0.105156,0.021209,0.01778,74.4082,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC13X31.8,MC,0.3302,0.1016,0.009525,0.015494,47.3236,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC13X35,MC,0.3302,0.103378,0.011354,0.015494,52.0857,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC13X40,MC,0.3302,0.106426,0.014224,0.015494,59.5266,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC13X50,MC,0.3302,0.112014,0.01999,0.015494,74.4082,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC18X42.7,MC,0.4572,0.10033,0.01143,0.015875,63.5446,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC18X45.8,MC,0.4572,0.1016,0.0127,0.015875,68.1579,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC18X51.9,MC,0.4572,0.10414,0.01524,0.015875,77.2357,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC18X58,MC,0.4572,0.10668,0.01778,0.015875,86.3135,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC3X7.1,MC,0.0762,0.049276,0.007925,0.008915,10.566,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC4X13.8,MC,0.1016,0.0635,0.0127,0.0127,20.5367,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC6X12,MC,0.1524,0.0635,0.007874,0.009525,17.858,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC6X15.1,MC,0.1524,0.074676,0.008026,0.012065,22.4713,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC6X15.3,MC,0.1524,0.0889,0.008636,0.009779,22.7689,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC6X16.3,MC,0.1524,0.0762,0.009525,0.012065,24.2571,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC6X18,MC,0.1524,0.0889,0.009627,0.012065,26.787,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC6X6.5,MC,0.1524,0.04699,0.003937,0.007391,9.6731,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC6X7,MC,0.1524,0.047752,0.004547,0.007391,10.4171,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC7X19.1,MC,0.1778,0.08763,0.008941,0.0127,28.4239,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC7X22.7,MC,0.1778,0.09144,0.012776,0.0127,33.7813,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC8X18.7,MC,0.2032,0.075692,0.008966,0.0127,27.8287,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC8X20,MC,0.2032,0.076962,0.01016,0.0127,29.7633,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC8X21.4,MC,0.2032,0.08763,0.009525,0.013335,31.8467,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC8X22.8,MC,0.2032,0.0889,0.010846,0.013335,33.9301,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC8X8.5,MC,0.2032,0.047498,0.004547,0.007899,12.6494,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC9X23.9,MC,0.2286,0.08763,0.01016,0.01397,35.5671,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
MC9X25.4,MC,0.2286,0.0889,0.01143,0.01397,37.7994,0,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS1.660X0.140,PIPE,0.042164,0.042164,0.003302,0.003302,3.3781,0.003302,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS1.900X0.120,PIPE,0.04826,0.04826,0.002819,0.002819,3.393,0.002819,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS1.900X0.145,PIPE,0.04826,0.04826,0.003429,0.003429,4.0478,0.003429,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS1.900X0.188,PIPE,0.04826,0.04826,0.00442,0.00442,5.1193,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.000X0.188,PIPE,0.254,0.254,0.00442,0.00442,29.3466,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.000X0.250,PIPE,0.254,0.254,0.005918,0.005918,38.7816,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.000X0.312,PIPE,0.254,0.254,0.007391,0.007391,48.0826,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.000X0.375,PIPE,0.254,0.254,0.008865,0.008865,57.4134,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.000X0.500,PIPE,0.254,0.254,0.011811,0.011811,75.569,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.000X0.625,PIPE,0.254,0.254,0.014757,0.014757,93.2186,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.750X0.188,PIPE,0.27432,0.27432,0.00442,0.00442,31.5044,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.750X0.250,PIPE,0.27432,0.27432,0.005918,0.005918,41.7579,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.750X0.313,PIPE,0.27432,0.27432,0.007391,0.007391,51.8923,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.750X0.375,PIPE,0.27432,0.27432,0.008865,0.008865,61.8927,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.750X0.500,PIPE,0.27432,0.27432,0.011811,0.011811,81.5365,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS10.750X0.625,PIPE,0.27432,0.27432,0.014757,0.014757,100.6743,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS11.750X0.250,PIPE,0.29972,0.29972,0.005918,0.005918,45.7313,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS11.750X0.337,PIPE,0.29972,0.29972,0.00795,0.00795,61.1933,0.00795,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS11.750X0.375,PIPE,0.29972,0.29972,0.008865,0.008865,67.8603,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS11.750X0.500,PIPE,0.29972,0.29972,0.011811,0.011811,89.4833,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS11.750X0.625,PIPE,0.29972,0.29972,0.014757,0.014757,110.6152,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.000X0.250,PIPE,0.3048,0.3048,0.005918,0.005918,46.7283,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.000X0.375,PIPE,0.3048,0.3048,0.008865,0.008865,69.3484,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.000X0.500,PIPE,0.3048,0.3048,0.011811,0.011811,91.4774,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.000X0.625,PIPE,0.3048,0.3048,0.014757,0.014757,113.1005,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.750X0.188,PIPE,0.32512,0.32512,0.00442,0.00442,37.472,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.750X0.250,PIPE,0.32512,0.32512,0.005918,0.005918,49.7196,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.750X0.375,PIPE,0.32512,0.32512,0.008865,0.008865,73.8278,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.750X0.500,PIPE,0.32512,0.32512,0.011811,0.011811,97.445,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.750X0.625,PIPE,0.32512,0.32512,0.014757,0.014757,120.5562,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS12.750X0.750,PIPE,0.32512,0.32512,0.017729,0.017729,143.1763,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS13.375X0.188,PIPE,0.34036,0.34036,0.00442,0.00442,39.3322,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS13.375X0.250,PIPE,0.34036,0.34036,0.005918,0.005918,52.2048,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS13.375X0.313,PIPE,0.34036,0.34036,0.007391,0.007391,64.9435,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS13.375X0.375,PIPE,0.34036,0.34036,0.008865,0.008865,77.5482,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS13.375X0.500,PIPE,0.34036,0.34036,0.011811,0.011811,102.4154,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS13.375X0.625,PIPE,0.34036,0.34036,0.014757,0.014757,126.7767,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X0.188,PIPE,0.3556,0.3556,0.00442,0.00442,41.2073,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X0.250,PIPE,0.3556,0.3556,0.005918,0.005918,54.69,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X0.312,PIPE,0.3556,0.3556,0.007391,0.007391,67.9347,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X0.375,PIPE,0.3556,0.3556,0.008865,0.008865,81.2835,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X0.500,PIPE,0.3556,0.3556,0.011811,0.011811,107.3859,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X0.625,PIPE,0.3556,0.3556,0.014757,0.014757,132.9823,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X0.750,PIPE,0.3556,0.3556,0.017729,0.017729,158.0877,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X0.875,PIPE,0.3556,0.3556,0.020676,0.020676,182.7019,0.020676,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS14.000X1.000,PIPE,0.3556,0.3556,0.023622,0.023622,206.8101,0.023622,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X0.250,PIPE,0.4064,0.4064,0.005918,0.005918,62.6368,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X0.312,PIPE,0.4064,0.4064,0.007391,0.007391,77.8607,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X0.375,PIPE,0.4064,0.4064,0.008865,0.008865,93.2186,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X0.438,PIPE,0.4064,0.4064,0.010338,0.010338,108.4425,0.010338,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X0.500,PIPE,0.4064,0.4064,0.011811,0.011811,123.2944,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X0.625,PIPE,0.4064,0.4064,0.014757,0.014757,153.2809,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X0.750,PIPE,0.4064,0.4064,0.017729,0.017729,181.9578,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X0.875,PIPE,0.4064,0.4064,0.020676,0.020676,210.5454,0.020676,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS16.000X1.000,PIPE,0.4064,0.4064,0.023622,0.023622,238.6271,0.023622,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18.000X0.250,PIPE,0.4572,0.4572,0.005918,0.005918,70.5985,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18.000X0.313,PIPE,0.4572,0.4572,0.007391,0.007391,87.9356,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18.000X0.375,PIPE,0.4572,0.4572,0.008865,0.008865,105.1537,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18.000X0.500,PIPE,0.4572,0.4572,0.011811,0.011811,139.2029,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18.000X0.625,PIPE,0.4572,0.4572,0.014757,0.014757,172.761,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18.000X0.750,PIPE,0.4572,0.4572,0.017729,0.017729,205.8131,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18.000X0.875,PIPE,0.4572,0.4572,0.020676,0.020676,238.389,0.020676,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS18.000X1.000,PIPE,0.4572,0.4572,0.023622,0.023622,270.444,0.023622,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.375X0.125,PIPE,0.060452,0.060452,0.002946,0.002946,4.4794,0.002946,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.375X0.154,PIPE,0.060452,0.060452,0.003632,0.003632,5.4467,0.003632,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.375X0.188,PIPE,0.060452,0.060452,0.00442,0.00442,6.5479,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.375X0.218,PIPE,0.060452,0.060452,0.005156,0.005156,7.4855,0.005156,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.375X0.250,PIPE,0.060452,0.060452,0.005918,0.005918,8.4528,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.500X0.125,PIPE,0.0635,0.0635,0.002946,0.002946,4.7175,0.002946,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.500X0.188,PIPE,0.0635,0.0635,0.00442,0.00442,6.92,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.500X0.250,PIPE,0.0635,0.0635,0.005918,0.005918,8.9439,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.875X0.125,PIPE,0.073152,0.073152,0.002946,0.002946,5.4616,0.002946,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.875X0.188,PIPE,0.073152,0.073152,0.00442,0.00442,8.0361,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.875X0.203,PIPE,0.073152,0.073152,0.004801,0.004801,8.6314,0.004801,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS2.875X0.250,PIPE,0.073152,0.073152,0.005918,0.005918,10.4469,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS20.000X0.250,PIPE,0.508,0.508,0.005918,0.005918,78.5453,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS20.000X0.313,PIPE,0.508,0.508,0.007391,0.007391,97.8765,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS20.000X0.375,PIPE,0.508,0.508,0.008865,0.008865,117.0739,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS20.000X0.500,PIPE,0.508,0.508,0.011811,0.011811,154.7691,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS20.000X0.625,PIPE,0.508,0.508,0.014757,0.014757,192.6428,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS20.000X0.750,PIPE,0.508,0.508,0.017729,0.017729,229.6832,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS20.000X0.875,PIPE,0.508,0.508,0.020676,0.020676,266.2176,0.020676,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS20.000X1.000,PIPE,0.508,0.508,0.023622,0.023622,302.261,0.023622,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS22.000X0.313,PIPE,0.5588,0.5588,0.007391,0.007391,107.8175,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS22.000X0.375,PIPE,0.5588,0.5588,0.008865,0.008865,129.0089,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS22.000X0.500,PIPE,0.5588,0.5588,0.011811,0.011811,171.0198,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS22.000X0.625,PIPE,0.5588,0.5588,0.014757,0.014757,212.5247,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS22.000X0.750,PIPE,0.5588,0.5588,0.017729,0.017729,253.5385,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS24.000X0.313,PIPE,0.6096,0.6096,0.007391,0.007391,117.7584,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS24.000X0.375,PIPE,0.6096,0.6096,0.008865,0.008865,140.944,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS24.000X0.500,PIPE,0.6096,0.6096,0.011811,0.011811,186.9283,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS24.000X0.625,PIPE,0.6096,0.6096,0.014757,0.014757,232.4214,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS24.000X0.750,PIPE,0.6096,0.6096,0.017729,0.017729,277.4086,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS24.000X0.875,PIPE,0.6096,0.6096,0.020676,0.020676,321.9047,0.020676,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS24.000X1.000,PIPE,0.6096,0.6096,0.023622,0.023622,365.8949,0.023622,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS26.000X0.313,PIPE,0.6604,0.6604,0.007391,0.007391,127.6993,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS26.000X0.375,PIPE,0.6604,0.6604,0.008865,0.008865,152.8791,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS26.000X0.500,PIPE,0.6604,0.6604,0.011811,0.011811,202.8367,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS26.000X0.625,PIPE,0.6604,0.6604,0.014757,0.014757,252.3033,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS26.000X0.750,PIPE,0.6604,0.6604,0.017729,0.017729,301.2639,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS28.000X0.375,PIPE,0.7112,0.7112,0.008865,0.008865,164.7993,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS28.000X0.500,PIPE,0.7112,0.7112,0.011811,0.011811,218.7452,0.011811,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS28.000X0.625,PIPE,0.7112,0.7112,0.014757,0.014757,272.1852,0.014757,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS28.000X0.750,PIPE,0.7112,0.7112,0.017729,0.017729,325.1341,0.017729,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS28.000X0.875,PIPE,0.7112,0.7112,0.020676,0.020676,377.577,0.020676,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS28.000X1.000,PIPE,0.7112,0.7112,0.023622,0.023622,429.5288,0.023622,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.000X0.125,PIPE,0.0762,0.0762,0.002946,0.002946,5.7145,0.002946,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.000X0.134,PIPE,0.0762,0.0762,0.00315,0.00315,6.1164,0.00315,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.000X0.152,PIPE,0.0762,0.0762,0.003581,0.003581,6.8902,0.003581,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.000X0.188,PIPE,0.0762,0.0762,0.00442,0.00442,8.4081,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.000X0.203,PIPE,0.0762,0.0762,0.004801,0.004801,9.0332,0.004801,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.000X0.216,PIPE,0.0762,0.0762,0.005105,0.005105,9.5689,0.005105,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.000X0.250,PIPE,0.0762,0.0762,0.005918,0.005918,10.938,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.500X0.125,PIPE,0.0889,0.0889,0.002946,0.002946,6.7116,0.002946,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.500X0.188,PIPE,0.0889,0.0889,0.00442,0.00442,9.9112,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.500X0.203,PIPE,0.0889,0.0889,0.004801,0.004801,10.6404,0.004801,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.500X0.216,PIPE,0.0889,0.0889,0.005105,0.005105,11.2803,0.005105,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.500X0.250,PIPE,0.0889,0.0889,0.005918,0.005918,12.9321,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.500X0.300,PIPE,0.0889,0.0889,0.007087,0.007087,15.2686,0.007087,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS3.500X0.313,PIPE,0.0889,0.0889,0.007391,0.007391,15.8638,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.000X0.125,PIPE,0.1016,0.1016,0.002946,0.002946,7.7087,0.002946,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.000X0.188,PIPE,0.1016,0.1016,0.00442,0.00442,11.3993,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.000X0.220,PIPE,0.1016,0.1016,0.005207,0.005207,13.2298,0.005207,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.000X0.226,PIPE,0.1016,0.1016,0.005334,0.005334,13.5721,0.005334,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.000X0.237,PIPE,0.1016,0.1016,0.005588,0.005588,14.1822,0.005588,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.000X0.250,PIPE,0.1016,0.1016,0.005918,0.005918,14.8816,0.005918,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.000X0.313,PIPE,0.1016,0.1016,0.007391,0.007391,18.3639,0.007391,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.500X0.125,PIPE,0.1143,0.1143,0.002946,0.002946,8.7058,0.002946,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.500X0.188,PIPE,0.1143,0.1143,0.00442,0.00442,12.9024,0.00442,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.500X0.237,PIPE,0.1143,0.1143,0.005588,0.005588,16.0722,0.005588,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.500X0.337,PIPE,0.1143,0.1143,0.00795,0.00795,22.3225,0.00795,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
HSS4.500X0.375,PIPE,0.1143,0.1143,0.008865,0.008865,24.6142,0.008865,0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
