section_id,family,depth_m,flange_width_m,web_thickness_m,flange_thickness_m,weight_kg_m,wall_thickness_m,lip_m,source_note
W18X119,W,0.4826,0.28702,0.016637,0.026924,177.0915,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X130,W,0.49022,0.28448,0.017018,0.03048,193.4613,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X143,W,0.4953,0.28448,0.018542,0.033528,212.8074,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X158,W,0.50038,0.28702,0.020574,0.036576,235.1299,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X175,W,0.508,0.28956,0.022606,0.040386,260.4287,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X192,W,0.51816,0.2921,0.024384,0.04445,285.7275,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X211,W,0.52578,0.29464,0.026924,0.048514,314.0026,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X234,W,0.53594,0.29718,0.029464,0.053594,348.2304,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X258,W,0.5461,0.29972,0.032512,0.05842,383.9463,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X283,W,0.55626,0.30226,0.03556,0.0635,421.1504,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X311,W,0.56642,0.3048,0.038608,0.069596,462.819,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X35,W,0.44958,0.1524,0.00762,0.010795,52.0857,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X40,W,0.45466,0.152908,0.008001,0.013335,59.5266,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X46,W,0.45974,0.153924,0.009144,0.015367,68.4555,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X50,W,0.4572,0.1905,0.009017,0.014478,74.4082,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X55,W,0.45974,0.191262,0.009906,0.016002,81.849,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X60,W,0.46228,0.192024,0.010541,0.017653,89.2898,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X65,W,0.46736,0.192786,0.01143,0.01905,96.7307,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X71,W,0.4699,0.194056,0.012573,0.020574,105.6596,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X76,W,0.46228,0.2794,0.010795,0.017272,113.1005,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X86,W,0.46736,0.28194,0.012192,0.019558,127.9821,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W18X97,W,0.47244,0.28194,0.013589,0.022098,144.3519,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X101,W,0.54356,0.31242,0.0127,0.02032,150.3046,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X111,W,0.5461,0.31242,0.01397,0.022225,165.1862,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X122,W,0.55118,0.31496,0.01524,0.024384,181.556,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X132,W,0.55372,0.31496,0.01651,0.026416,196.4376,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X147,W,0.56134,0.3175,0.018288,0.02921,218.7601,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X166,W,0.5715,0.31496,0.01905,0.034544,247.0352,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X182,W,0.57658,0.3175,0.021082,0.037592,270.8458,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X201,W,0.5842,0.32004,0.023114,0.041402,299.121,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X223,W,0.59436,0.32258,0.0254,0.045466,331.8606,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X248,W,0.60198,0.32512,0.02794,0.050546,369.0647,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X275,W,0.61214,0.32766,0.030988,0.055626,409.2451,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X44,W,0.52578,0.1651,0.00889,0.01143,65.4792,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X48,W,0.52324,0.206756,0.00889,0.010922,71.4319,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X50,W,0.52832,0.165862,0.009652,0.013589,74.4082,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X55,W,0.52832,0.208788,0.009525,0.013259,81.849,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X57,W,0.53594,0.166624,0.010287,0.01651,84.8253,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X62,W,0.5334,0.209296,0.01016,0.015621,92.2662,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X68,W,0.53594,0.210058,0.010922,0.017399,101.1951,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X73,W,0.53848,0.21082,0.011557,0.018796,108.636,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X83,W,0.54356,0.212344,0.013081,0.021209,123.5176,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W21X93,W,0.54864,0.213868,0.014732,0.023622,138.3992,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X103,W,0.6223,0.2286,0.01397,0.024892,153.2809,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X104,W,0.61214,0.32512,0.0127,0.01905,154.7691,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X117,W,0.61722,0.32512,0.01397,0.02159,174.1152,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X131,W,0.6223,0.32766,0.015367,0.024384,194.9495,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X146,W,0.62738,0.32766,0.01651,0.027686,217.2719,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X162,W,0.635,0.3302,0.017907,0.030988,241.0826,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X176,W,0.64008,0.32766,0.01905,0.034036,261.9169,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X192,W,0.6477,0.3302,0.020574,0.037084,285.7275,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X207,W,0.65278,0.3302,0.022098,0.039878,308.0499,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X229,W,0.6604,0.33274,0.024384,0.043942,340.7895,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X250,W,0.66802,0.33528,0.026416,0.048006,372.041,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X279,W,0.67818,0.33782,0.029464,0.053086,415.1977,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X306,W,0.68834,0.34036,0.032004,0.057912,455.3782,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X335,W,0.6985,0.3429,0.035052,0.062992,498.5349,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X370,W,0.7112,0.34798,0.038608,0.069088,550.6207,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X55,W,0.59944,0.178054,0.010033,0.012827,81.849,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X62,W,0.60198,0.178816,0.010922,0.014986,92.2662,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X68,W,0.60198,0.227838,0.010541,0.014859,101.1951,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X76,W,0.60706,0.228346,0.011176,0.017272,113.1005,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X84,W,0.61214,0.229108,0.011938,0.019558,125.0058,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W24X94,W,0.61722,0.230378,0.013081,0.022225,139.8874,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X102,W,0.68834,0.254,0.013081,0.021082,151.7927,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X114,W,0.69342,0.25654,0.014478,0.023622,169.6507,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X129,W,0.70104,0.254,0.015494,0.02794,191.9731,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X146,W,0.69596,0.3556,0.015367,0.024765,217.2719,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X161,W,0.70104,0.3556,0.016764,0.027432,239.5944,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X178,W,0.70612,0.35814,0.018415,0.030226,264.8932,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X194,W,0.71374,0.3556,0.01905,0.034036,288.7038,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X217,W,0.72136,0.35814,0.021082,0.0381,322.9316,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X235,W,0.72898,0.36068,0.023114,0.040894,349.7185,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X258,W,0.7366,0.36322,0.024892,0.044958,383.9463,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X281,W,0.74422,0.36576,0.026924,0.049022,418.1741,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X307,W,0.75184,0.36576,0.029464,0.053086,456.8663,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X336,W,0.762,0.37084,0.032004,0.057912,500.0231,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X368,W,0.77216,0.37338,0.035052,0.062992,547.6443,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X539,W,0.8255,0.38862,0.050038,0.089916,802.1204,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X84,W,0.67818,0.254,0.011684,0.016256,125.0058,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W27X94,W,0.68326,0.254,0.012446,0.018923,139.8874,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X108,W,0.75692,0.2667,0.013843,0.019304,160.7217,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X116,W,0.762,0.2667,0.014351,0.02159,172.627,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X124,W,0.76708,0.2667,0.014859,0.023622,184.5323,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X132,W,0.76962,0.2667,0.015621,0.0254,196.4376,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X148,W,0.77978,0.2667,0.01651,0.029972,220.2483,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X173,W,0.77216,0.381,0.016637,0.027178,257.4524,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X191,W,0.77978,0.381,0.018034,0.030226,284.2393,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X211,W,0.78486,0.38354,0.019685,0.033528,314.0026,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X235,W,0.79502,0.38354,0.021082,0.0381,349.7185,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X261,W,0.80264,0.38608,0.023622,0.04191,388.4108,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X292,W,0.8128,0.38862,0.025908,0.04699,434.5439,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X326,W,0.82296,0.39116,0.028956,0.05207,485.1414,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X357,W,0.83312,0.3937,0.031496,0.056896,531.2745,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X391,W,0.84328,0.39624,0.034544,0.061976,581.8721,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X90,W,0.7493,0.26416,0.011938,0.015494,133.9348,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W30X99,W,0.75438,0.2667,0.013208,0.017018,147.3282,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X118,W,0.83566,0.2921,0.01397,0.018796,175.6033,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X130,W,0.84074,0.2921,0.014732,0.021717,193.4613,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X141,W,0.84582,0.2921,0.015367,0.024384,209.8311,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X152,W,0.8509,0.29464,0.016129,0.026924,226.2009,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X169,W,0.85852,0.2921,0.017018,0.030988,251.4997,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X201,W,0.85598,0.39878,0.018161,0.02921,299.121,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X221,W,0.86106,0.40132,0.019685,0.032512,328.8842,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X241,W,0.86868,0.40386,0.021082,0.03556,358.6475,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X263,W,0.8763,0.40132,0.022098,0.039878,391.3871,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X291,W,0.88392,0.40386,0.024384,0.043942,433.0557,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X318,W,0.89408,0.4064,0.026416,0.048006,473.2361,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X354,W,0.90424,0.40894,0.029464,0.053086,526.81,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W33X387,W,0.9144,0.41148,0.032004,0.057912,575.9194,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X135,W,0.90424,0.3048,0.01524,0.020066,200.9021,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X150,W,0.91186,0.3048,0.015875,0.023876,223.2246,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X160,W,0.9144,0.3048,0.01651,0.025908,238.1062,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X170,W,0.91948,0.3048,0.017272,0.02794,252.9879,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X182,W,0.92202,0.30734,0.018415,0.029972,270.8458,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X194,W,0.9271,0.30734,0.019431,0.032004,288.7038,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X210,W,0.93218,0.30988,0.021082,0.034544,312.5144,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X231,W,0.9271,0.4191,0.019304,0.032004,343.7659,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X232,W,0.94234,0.30734,0.022098,0.039878,345.254,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X247,W,0.93218,0.4191,0.02032,0.03429,367.5765,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X256,W,0.94996,0.30988,0.024384,0.043942,380.97,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X262,W,0.93726,0.42164,0.021336,0.036576,389.899,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X282,W,0.94234,0.42164,0.022479,0.039878,419.6622,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X286,W,0.96012,0.31242,0.026924,0.049022,425.6149,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X302,W,0.94742,0.42418,0.024003,0.042672,449.4255,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X318,W,0.97028,0.31496,0.029972,0.054102,473.2361,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X330,W,0.95758,0.42164,0.025908,0.04699,491.0941,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X350,W,0.98044,0.32004,0.03302,0.058928,520.8574,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X361,W,0.9652,0.42418,0.028448,0.051054,537.2272,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X387,W,0.99314,0.32258,0.036068,0.065024,575.9194,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X395,W,0.97536,0.42672,0.030988,0.05588,587.8248,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X441,W,0.98806,0.4318,0.034544,0.061976,656.2803,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X487,W,0.99822,0.43434,0.0381,0.068072,724.7358,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X529,W,1.01092,0.43688,0.040894,0.073914,787.2387,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X652,W,1.04394,0.44704,0.050038,0.089916,970.2829,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X723,W,1.06172,0.45212,0.055118,0.09906,1075.9425,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X802,W,1.08204,0.4572,0.060452,0.108966,1193.5075,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X853,W,1.09474,0.46228,0.064008,0.115062,1269.4038,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W36X925,W,1.09474,0.47244,0.076708,0.115062,1376.5516,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X149,W,0.97028,0.29972,0.016002,0.021082,221.7364,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X167,W,0.98044,0.29972,0.01651,0.026162,248.5234,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X183,W,0.9906,0.29972,0.01651,0.03048,272.334,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X199,W,0.98298,0.40132,0.01651,0.027178,296.1446,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X211,W,1.00076,0.29972,0.01905,0.036068,314.0026,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X215,W,0.9906,0.40132,0.01651,0.030988,319.9552,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X235,W,1.00838,0.30226,0.021082,0.040132,349.7185,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X249,W,1.00076,0.40132,0.01905,0.036068,370.5528,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X264,W,1.016,0.30226,0.024384,0.043942,392.8753,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X277,W,1.00838,0.40132,0.021082,0.040132,412.2214,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X278,W,1.02108,0.3048,0.026162,0.045974,413.7096,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X294,W,1.02616,0.3048,0.026924,0.049022,437.5202,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X297,W,1.01092,0.40132,0.023622,0.04191,441.9847,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X324,W,1.02108,0.40386,0.0254,0.045974,482.1651,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X327,W,1.03632,0.30734,0.029972,0.054102,486.6296,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X331,W,1.03632,0.30988,0.030988,0.054102,492.5823,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X362,W,1.03124,0.4064,0.028448,0.051054,538.7153,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X372,W,1.03124,0.40894,0.029464,0.05207,553.597,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X392,W,1.05664,0.31496,0.036068,0.064008,583.3603,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X397,W,1.0414,0.40894,0.030988,0.05588,590.8011,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X431,W,1.04902,0.41148,0.034036,0.059944,641.3987,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X503,W,1.06934,0.41656,0.039116,0.070104,748.5465,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X593,W,1.0922,0.42418,0.045466,0.082042,882.4812,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W40X655,W,1.10744,0.42926,0.050038,0.089916,974.7474,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W44X230,W,1.08966,0.40132,0.018034,0.030988,342.2777,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W44X262,W,1.09982,0.40132,0.019939,0.036068,389.899,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W44X290,W,1.10744,0.40132,0.021971,0.040132,431.5675,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W44X335,W,1.1176,0.40386,0.026162,0.044958,498.5349,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W44X368,W,1.12776,0.4064,0.02794,0.050038,547.6443,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W44X408,W,1.13792,0.40894,0.030988,0.055118,607.1709,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W4X13,W,0.105664,0.103124,0.007112,0.008763,19.3461,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W5X16,W,0.127254,0.127,0.006096,0.009144,23.8106,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
W5X19,W,0.13081,0.127762,0.006858,0.010922,28.2751,0.0,0.0,steelpy packaged AISC-style section properties; verify against official AISC Shapes Database v16.0 before engineering use.
